Title,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,IMDb
American Gothic,1995,7+,62,0,1,0,0,1,8.1
Garfield and Friends,1988,7+,62,0,1,0,0,1,7.3
Home Economics,2021,7+,62,0,1,0,0,1,6.2
Clannad After Story,2009,7+,62,0,1,0,0,1,8.6
The Choe Show,2021,16+,62,0,1,0,0,1,8.5
Bless This Mess,2019,7+,62,0,1,0,0,1,6.9
Horrible Histories,2009,7+,62,0,1,1,0,1,8.8
grown-ish,2018,16+,62,0,1,0,0,1,6.4
Duncanville,2020,16+,62,0,1,0,0,1,6.0
The Guest Book,2017,18+,62,0,1,0,0,1,7.2
Speechless,2016,7+,62,0,1,0,0,1,7.6
Intervention,2005,16+,62,0,1,0,0,1,7.8
K.C. Undercover,2015,all,62,0,1,0,1,1,6.2
The Three Stooges,1934,all,62,0,1,0,0,1,8.6
Dragon Ball GT,1996,7+,62,0,1,0,0,1,6.8
Melissa & Joey,2010,16+,62,0,1,0,0,1,7.0
The Bob Newhart Show,1972,all,62,0,1,0,0,1,8.1
General Hospital,1963,16+,62,0,1,0,0,1,6.5
Lupin the Third,1971,16+,62,0,1,0,0,1,7.9
Charlotte,2015,16+,62,0,1,0,0,1,7.6
Mr. Mayor,2021,16+,62,0,1,0,0,1,6.3
Murder in the First,2014,18+,62,0,1,0,0,1,7.3
Jersey Shore: Family Vacation,2018,16+,62,0,1,0,0,1,6.6
Family Matters,1989,all,62,0,1,0,0,1,6.6
24: Legacy,2017,16+,62,0,1,0,0,1,6.2
American Ninja Warrior,2009,7+,62,0,1,0,0,1,6.8
Seraph of the End,2015,13+,62,0,1,0,0,1,7.5
Deutschland 86,2018,16+,62,0,1,0,0,1,7.6
Brickleberry,2012,18+,62,0,1,0,0,1,7.3
Ghosted,2017,7+,62,0,1,0,0,1,6.3
Saving Hope,2012,16+,62,0,1,0,0,1,7.5
Married at First Sight,2014,7+,61,0,1,1,0,1,6.2
The Voice,2011,7+,61,0,1,0,0,1,6.5
Wings,1990,7+,61,0,1,0,0,1,7.2
American Pickers,2010,7+,61,0,1,0,0,1,7.0
Nightwatch,2015,16+,61,0,1,1,0,1,8.8
Gold Rush,2010,7+,61,0,1,0,0,1,7.3
The Riches,2007,18+,61,0,1,0,0,1,7.8
Lark Rise to Candleford,2008,7+,61,0,1,0,0,1,8.1
Stan Against Evil,2016,16+,61,0,1,0,0,1,7.3
Homicide Hunter: Lt Joe Kenda,2011,16+,61,0,1,0,0,1,8.8
RuPaul's Drag Race: Untucked,2010,16+,61,0,1,0,0,1,7.8
The Carmichael Show,2015,7+,61,0,1,0,0,1,7.7
Moone Boy,2012,16+,61,0,1,0,0,1,8.1
Tyler Perry's The Haves and the Have Nots,2013,16+,61,0,1,0,0,1,6.0
Perfect Strangers,1986,7+,61,0,1,1,0,1,7.2
The Practice,1997,16+,61,0,1,0,0,1,7.7
Light as a Feather,2018,16+,61,0,1,0,0,1,6.6
Burden of Truth,2018,16+,61,0,1,0,0,1,7.3
Mister Ed,1961,all,61,0,1,0,0,1,7.0
Kamisama Kiss,2012,7+,61,0,1,0,0,1,8.1
Mike Tyson Mysteries,2014,16+,61,0,1,0,0,1,8.1
American Gladiators,1988,7+,61,0,1,0,0,1,6.5
My Life as a Teenage Robot,2003,all,60,0,1,0,0,1,6.9
Felicity,1998,16+,60,0,1,0,0,1,6.8
Expedition Unknown,2015,7+,60,0,1,0,0,1,8.2
Rosewood,2015,16+,60,0,1,0,0,1,6.7
The Guardian,2001,7+,60,0,1,1,0,1,7.4
Jeremiah,2002,18+,60,0,1,1,0,1,7.0
The Secret of Skinwalker Ranch,2020,7+,60,0,1,0,0,1,6.1
Dharma & Greg,1997,16+,60,0,1,0,0,1,6.3
The Real Housewives of Beverly Hills,2010,16+,60,0,1,0,0,1,5.1
The Fall Guy,1981,16+,60,0,1,0,0,1,7.0
Sealab 2021,2000,16+,60,0,1,1,0,1,7.9
The Incredible Dr. Pol,2011,7+,60,0,1,0,1,1,8.6
Whose Line Is It Anyway? (UK),1988,7+,60,0,1,0,0,1,8.2
The Fruit of Grisaia,2014,18+,60,0,1,0,0,1,7.1
St. Elsewhere,1982,7+,60,0,1,0,0,1,7.9
Ben 10: Omniverse,2012,7+,60,0,1,0,0,1,6.0
Naked and Afraid,2013,16+,60,0,1,0,0,1,6.6
Woke,2020,18+,60,0,1,0,0,1,6.4
Mr. Pickles,2014,18+,60,0,1,0,0,1,7.4
The Moodys,2019,16+,60,0,1,0,0,1,6.8
Being Erica,2009,16+,60,0,1,1,0,1,7.5
Dual Survival,2010,16+,60,0,1,0,0,1,7.5
Dimension 404,2017,16+,60,0,1,0,0,1,6.6
Diff'rent Strokes,1978,all,60,0,1,0,0,1,6.6
Bad Banks,2018,7+,60,0,1,0,0,1,7.9
Kojak,1973,16+,60,0,1,0,0,1,7.1
Robin of Sherwood,1984,7+,60,0,1,1,0,1,8.5
Ranma ½,1989,16+,60,0,1,0,0,1,7.9
McLeod's Daughters,2001,16+,60,0,1,0,0,1,7.2
Life Below Zero,2013,7+,60,0,1,0,1,1,8.0
mixed-ish,2019,7+,60,0,1,0,0,1,6.2
Mountain Men,2012,7+,60,0,1,0,0,1,7.3
Baywatch,1989,7+,60,0,1,1,0,1,5.3
Shut Eye,2016,18+,59,0,1,0,0,1,7.3
Dietland,2018,18+,59,0,1,0,0,1,6.5
Yona of the Dawn,2014,16+,59,0,1,0,0,1,8.1
The Hustler,2021,7+,59,0,1,0,0,1,7.7
Man v. Food,2008,all,59,0,1,0,0,1,7.3
Teen Titans Go!,2013,7+,59,0,1,0,0,1,5.4
Designing Women,1986,7+,59,0,1,0,0,1,7.1
Into the Dark,2018,18+,59,0,1,0,0,1,6.4
Mobile Suit Gundam Wing,2000,13+,59,0,1,0,0,1,8.1
Damien,2016,16+,59,0,1,0,0,1,6.9
Mistresses,2013,16+,59,0,1,0,0,1,7.1
The Lord of the Skies,2013,16+,59,0,1,0,0,1,6.8
Snow White with the Red Hair,2015,16+,59,0,1,0,0,1,7.8
The Masked Singer,2019,7+,59,0,1,0,0,1,6.0
Danganronpa: The Animation,2013,18+,59,0,1,0,0,1,6.9
Hellsing,2001,18+,59,0,1,0,0,1,7.9
Fate/stay night,2006,18+,59,0,1,0,0,1,7.3
Uncle,2014,16+,59,0,1,0,0,1,7.9
Deadly Women,2005,16+,59,0,1,1,0,1,8.0
Ironside,1967,7+,59,0,1,0,0,1,6.9
D.Gray-man,2006,16+,59,0,1,0,0,1,7.7
Space Dandy,2014,16+,59,0,1,0,0,1,8.1
Songland,2019,7+,59,0,1,0,0,1,8.0
Running Wild with Bear Grylls,2014,7+,59,0,1,0,1,1,7.7
Living Single,1993,7+,59,0,1,0,0,1,7.5
My 600-lb Life,2012,16+,59,0,1,0,0,1,6.6
Naked and Afraid XL,2015,16+,59,0,1,0,0,1,7.4
Popeye the Sailor,1960,all,59,0,1,0,0,1,7.1
20/20,1978,16+,59,0,1,0,0,1,6.6
The Thundermans,2013,all,59,0,1,0,0,1,5.8
90 Day Fiancé,2014,16+,59,0,1,0,0,1,6.4
Duck Dynasty,2012,7+,59,0,1,0,0,1,6.2
Pasión prohibida,2013,16+,59,0,1,0,0,1,8.4
No Man's Land,2020,16+,59,0,1,0,0,1,7.7
Upstairs Downstairs,2010,7+,59,0,1,0,0,1,7.4
The Bastard Executioner,2015,18+,59,0,1,0,0,1,6.2
The Food That Built America,2019,7+,59,0,1,0,0,1,8.5
Hang Ups,2018,16+,59,0,1,0,0,1,6.5
Star,2016,16+,59,0,1,0,0,1,6.7
Saving Grace,2007,18+,59,0,1,0,0,1,7.6
Full Metal Panic!,2002,16+,58,0,1,0,0,1,7.7
America's Funniest Home Videos,1989,7+,58,0,1,0,1,1,6.2
BuzzFeed Unsolved - True Crime,2016,16+,58,0,1,1,0,1,8.9
Log Horizon,2013,16+,58,0,1,0,0,1,7.7
Son of Zorn,2016,16+,58,0,1,0,0,1,6.8
Him & Her,2010,16+,58,0,1,0,0,1,7.8
World Trigger,2014,16+,58,0,1,0,0,1,7.5
Clarence,2014,7+,58,0,1,0,0,1,6.6
Kenan,2021,7+,58,0,1,0,0,1,5.6
Mayo Chiki!,2011,18+,58,0,1,0,0,1,7.0
Haven't You Heard? I'm Sakamoto,2016,16+,58,0,1,0,0,1,7.2
Hard Sun,2018,18+,58,0,1,0,0,1,6.6
Crime Scene Kitchen,2021,16+,58,0,1,0,0,1,7.2
Dance Moms,2011,7+,58,0,1,0,0,1,4.7
Gordon Ramsay's 24 Hours to Hell and Back,2018,16+,58,0,1,0,0,1,7.3
The White Shadow,1978,16+,58,0,1,0,0,1,8.0
X Company,2015,16+,58,0,1,0,0,1,7.7
Step by Step,1991,all,58,0,1,0,0,1,6.5
False Flag,2015,16+,58,0,1,0,0,1,7.8
Housebroken,2021,16+,58,0,1,0,0,1,5.9
Jimmy Kimmel Live!,2003,16+,58,0,1,0,0,1,6.5
The Cleveland Show,2009,16+,58,0,1,0,0,1,5.5
Midnight Sun,2016,16+,58,1,1,0,0,1,7.5
Dice,2016,18+,58,0,1,0,0,1,7.5
Primeval: New World,2012,16+,58,0,1,0,0,1,6.6
7th Heaven,1996,7+,58,0,1,1,0,1,5.2
Cutthroat Kitchen,2013,all,58,0,1,0,0,1,7.3
Married,2014,18+,58,0,1,0,0,1,7.1
Land of Honor,2014,16+,58,0,1,0,0,1,8.0
The UnXplained,2019,16+,58,0,1,0,0,1,7.3
Deadbeat,2014,16+,58,0,1,0,0,1,7.4
Alone Together,2018,16+,58,0,1,0,0,1,6.5
Chivalry of a Failed Knight,2015,18+,58,0,1,0,0,1,7.4
Intruders,2014,18+,58,0,1,1,0,1,6.7
Kimi ni Todoke: From Me to You,2009,all,58,0,1,0,0,1,7.8
WWE Friday Night SmackDown,1999,7+,58,0,1,0,0,1,7.3
Coronation Street,1960,7+,58,0,1,0,0,1,5.6
Dirty Sexy Money,2007,7+,58,0,1,0,0,1,7.2
The Accident,2019,16+,58,0,1,0,0,1,6.2
Kenichi: The Mightiest Disciple,2006,16+,58,0,1,1,0,1,8.2
Archangel,2005,18+,58,0,1,0,0,1,6.5
Persona 4 The Animation,2011,7+,58,0,1,0,0,1,7.6
Melrose Place,1992,16+,57,0,1,1,0,1,5.8
SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist,2015,18+,57,0,1,0,0,1,7.0
Restaurant: Impossible,2011,all,57,0,1,0,0,1,6.9
The Legend of the Blue Sea,2016,16+,57,0,1,0,0,1,8.1
Alias Smith and Jones,1971,7+,57,0,1,0,0,1,7.6
Justice League Action,2016,7+,57,0,1,0,0,1,7.6
Helstrom,2020,16+,57,0,1,0,0,1,6.8
Packed to the Rafters,2008,18+,57,0,1,0,0,1,7.4
Oh My Venus,2015,16+,57,0,1,0,0,1,7.8
Banished,2015,18+,57,0,1,1,0,1,7.4
Bizarre Foods with Andrew Zimmern,2006,7+,57,0,1,0,0,1,7.7
Blood Blockade Battlefront,2015,18+,57,0,1,0,0,1,7.3
Curious George,2006,all,57,0,1,0,0,1,7.2
Guilty Crown,2011,16+,57,0,1,0,0,1,7.1
Outlaw Star,1998,16+,57,0,1,0,0,1,7.9
The Real Housewives of New York City,2008,16+,57,0,1,0,0,1,4.5
Storage Wars,2010,7+,57,0,1,1,0,1,6.3
Bluff City Law,2019,16+,57,0,1,0,0,1,6.8
Bad Girls Club,2006,16+,57,0,1,0,0,1,4.7
The Bisexual,2018,16+,57,0,1,0,0,1,6.3
McHale's Navy,1962,all,57,0,1,0,0,1,7.4
The Four: Battle for Stardom,2018,16+,57,0,1,0,0,1,4.3
"Doogie Howser, M.D.",1989,7+,57,0,1,0,0,1,6.5
House Hunters International,2006,all,57,0,1,0,0,1,7.0
Shark,2006,16+,57,0,1,0,0,1,7.1
Sasquatch,2021,18+,57,0,1,0,0,1,6.2
The Electric Company,1971,all,57,0,1,1,0,1,8.1
Akudama Drive,2020,18+,57,0,1,0,0,1,7.5
Love & Hip Hop Atlanta,2012,16+,57,0,1,0,0,1,5.5
Good Doctor,2013,16+,57,0,1,0,0,1,8.1
Alaska: The Last Frontier,2011,16+,57,0,1,0,0,1,7.7
Sonic Boom,2014,7+,57,0,1,0,0,1,6.9
Graves,2016,18+,57,0,1,0,0,1,6.6
The Secret of Crickley Hall,2012,16+,56,0,1,0,0,1,6.9
Locked Up Abroad,2008,16+,56,0,1,0,0,1,8.2
School Rumble,2004,7+,56,0,1,0,0,1,7.8
Princess Tutu,2002,16+,56,0,1,1,0,1,8.1
Date a Live,2013,16+,56,0,1,0,0,1,7.0
Devil May Cry,2007,16+,56,0,1,0,0,1,7.1
MasterChef Junior,2013,all,56,0,1,0,0,1,6.7
Utopia Falls,2020,7+,56,0,1,0,0,1,5.4
Fear Factor,2001,7+,56,0,1,0,0,1,5.6
Hellevator,2015,18+,56,0,1,0,0,1,6.1
Aesthetica of a Rogue Hero,2012,18+,56,0,1,0,0,1,7.1
"Drugs, Inc.",2010,16+,56,0,1,0,0,1,7.8
Pure,2017,18+,56,0,1,0,0,1,7.0
Dr. Pimple Popper,2018,16+,56,0,1,0,0,1,6.6
The Biggest Loser,2004,7+,56,0,1,0,0,1,5.4
Filthy Rich,2020,16+,56,0,1,0,0,1,6.2
Grimgar of Fantasy and Ash,2016,16+,56,0,1,0,0,1,7.4
Bless the Harts,2019,16+,56,0,1,0,0,1,5.4
Celebrity Family Feud,2008,7+,56,0,1,0,0,1,6.3
xxxHOLiC,2006,16+,56,0,1,0,0,1,7.7
Bloom,2019,16+,56,0,1,0,0,1,6.7
Paradox,2009,16+,56,1,1,1,0,1,7.0
Worst Cooks in America,2010,all,56,0,1,0,0,1,6.4
Keeping Up with the Kardashians,2007,16+,56,0,1,0,0,1,2.8
Blossom,1990,all,56,0,1,0,0,1,6.0
Taste the Nation with Padma Lakshmi,2020,16+,56,0,1,0,0,1,8.4
Digimon Tamers,2001,7+,56,0,1,0,0,1,7.7
"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",2020,16+,56,0,1,0,0,1,7.5
Cake Boss,2009,7+,56,0,1,0,0,1,6.6
Tyler Perry's If Loving You Is Wrong,2014,16+,56,0,1,0,0,1,5.8
Plastic Memories,2015,16+,56,0,1,0,0,1,7.4
Love It or List It,2008,all,56,0,1,0,0,1,6.3
Dragnet,1967,7+,56,0,1,0,0,1,7.5
"Say ""I Love You.""",2012,16+,56,0,1,0,0,1,7.4
Rev.,2010,16+,56,0,1,0,0,1,7.9
Axe Cop,2013,18+,56,0,1,0,0,1,7.4
The Secret Life of the American Teenager,2008,16+,55,0,1,0,0,1,5.0
Extreme Ghostbusters,1997,7+,55,0,1,0,0,1,6.9
OK K.O.! Let's Be Heroes,2017,7+,55,0,1,0,0,1,7.0
頭文字D First Stage,1998,7+,55,0,1,0,0,1,8.4
The Firm,2012,16+,55,0,1,1,0,1,7.1
The Titan Games,2019,all,55,0,1,0,0,1,7.0
Attack on Titan: Junior High,2015,16+,55,0,1,0,0,1,7.1
To Love-Ru,2008,18+,55,0,1,0,0,1,6.9
Rosario + Vampire,2008,18+,55,0,1,0,0,1,7.0
All Saints,1998,16+,55,0,1,0,0,1,7.1
Fast N' Loud,2012,16+,55,0,1,0,0,1,7.5
Upper Middle Bogan,2013,16+,55,0,1,0,0,1,7.9
Toilet-Bound Hanako-kun,2020,16+,55,0,1,0,0,1,7.6
Barbarians Rising,2016,18+,55,0,1,0,0,1,7.8
Prey,2014,16+,55,0,1,0,0,1,7.2
Silk Stalkings,1991,16+,55,0,1,0,0,1,6.6
Match Game,1973,7+,55,0,1,1,0,1,8.3
The Most Dangerous Animal of All,2020,16+,55,0,1,0,0,1,6.3
Arifureta: From Commonplace to World's Strongest,2019,16+,55,0,1,0,0,1,7.0
Renegade,1992,16+,55,0,1,0,0,1,6.0
Disappeared,2009,7+,55,0,1,0,0,1,8.0
My Favorite Martian,1963,all,55,0,1,0,1,1,7.3
Wise Man’s Grandchild,2019,16+,55,0,1,0,0,1,6.8
The Slap,2015,16+,55,0,1,1,0,1,7.6
Daniel Deronda,2002,16+,55,0,1,0,0,1,7.2
90 Day Fiancé: Before the 90 Days,2017,16+,55,0,1,0,0,1,6.8
Love Thy Neighbor,2013,7+,55,0,1,0,0,1,4.4
Infinite Stratos,2011,18+,55,0,1,0,0,1,6.7
A Certain Scientific Railgun,2009,16+,55,0,1,0,0,1,7.6
Taggart,1983,18+,55,0,1,0,0,1,7.3
Call Me Kat,2021,7+,55,0,1,0,0,1,5.0
My Love Story!!,2015,16+,55,0,1,0,0,1,7.8
Digimon Adventure:,2020,all,55,0,1,0,0,1,7.4
City Homicide,2007,16+,55,0,1,0,0,1,7.5
The Lucy Show,1962,7+,55,0,1,0,0,1,7.2
Bering Sea Gold,2012,all,55,0,1,0,0,1,6.6
Dog with a Blog,2012,all,55,0,1,0,1,1,4.9
Beyond Scared Straight,2011,18+,55,0,1,0,0,1,7.3
Deutschland 89,2020,16+,55,0,1,0,0,1,7.8
The Smile Has Left Your Eyes,2018,all,55,0,1,0,0,1,7.7
Bakuman。,2010,16+,55,0,1,0,0,1,8.0
Castaways,2018,7+,55,0,1,0,0,1,6.4
Iron Chef America,2005,all,54,0,1,0,0,1,7.1
Your Pretty Face Is Going to Hell,2013,18+,54,0,1,0,0,1,7.7
Jersey Shore,2009,16+,54,0,1,0,0,1,3.6
Tim and Eric's Bedtime Stories,2014,18+,54,0,1,0,0,1,7.8
ID: INVADED,2020,18+,54,0,1,0,0,1,7.7
Undercover Boss,2010,7+,54,0,1,0,0,1,5.8
Sex&Drugs&Rock&Roll,2015,16+,54,0,1,0,0,1,7.1
Vanished,2006,18+,54,0,1,0,0,1,7.0
Skin Wars,2014,16+,54,0,1,0,0,1,7.1
Hollywood Game Night,2013,7+,54,0,1,0,0,1,7.2
A Christmas Carol,2019,18+,54,0,1,0,1,1,7.2
Black Narcissus,2020,18+,54,0,1,0,0,1,5.8
Pramface,2012,16+,54,0,1,0,0,1,7.5
Buzzfeed Unsolved - Supernatural,2016,16+,54,0,1,1,0,1,8.7
The Lowe Files,2017,7+,54,0,1,1,0,1,6.9
When the Weather is Fine,2020,16+,54,0,1,0,0,1,7.9
Kämpfer,2009,18+,54,0,1,0,0,1,6.2
City So Real,2020,16+,54,0,1,0,0,1,7.5
American Idol,2002,7+,54,0,1,0,0,1,4.1
Lincoln Heights,2007,7+,54,0,1,0,0,1,7.8
Some Girls,2012,16+,54,0,1,0,0,1,7.7
The Asterisk War,2015,16+,54,0,1,0,0,1,6.9
The Housewife and the Hustler,2021,16+,54,0,1,0,0,1,6.4
Nura: Rise of the Yokai Clan,2010,16+,54,0,1,0,0,1,7.6
Find Me in Paris,2018,all,54,0,1,0,0,1,7.2
Devils' Line,2018,18+,54,0,1,0,0,1,6.9
Wander Over Yonder,2013,7+,54,0,1,0,1,1,7.2
The Qwaser of Stigmata,2010,18+,54,0,1,0,0,1,5.6
Trust Me,2017,16+,54,0,1,0,0,1,7.0
Dream Corp LLC,2016,16+,54,0,1,0,0,1,7.2
Top Gear,2010,7+,54,0,1,1,0,1,5.4
Swamp People,2010,7+,54,0,1,1,0,1,6.2
Still 17,2018,16+,54,0,1,0,0,1,7.9
Kiri,2018,16+,54,0,1,0,0,1,6.7
Baghdad Central,2020,16+,54,0,1,0,0,1,7.3
Haganai: I Don't Have Many Friends,2011,18+,54,0,1,0,0,1,7.1
Coupling,2000,7+,53,0,1,0,0,1,3.6
Witchblade,2006,18+,53,0,1,0,0,1,7.1
The Bachelor,2002,16+,53,0,1,0,0,1,3.2
Just Between Lovers,2017,16+,53,0,1,0,0,1,8.1
Doc McStuffins,2012,all,53,0,1,0,1,1,6.6
The Sister,2020,16+,53,0,1,0,0,1,5.7
To Tell the Truth,2016,7+,53,0,1,0,0,1,6.2
Bachelor in Paradise,2014,16+,53,0,1,0,0,1,5.2
Hikaru no Go,2001,all,53,0,1,0,0,1,8.3
Everyone Is Doing Great,2021,16+,53,0,1,0,0,1,7.7
Bring It!,2014,7+,53,0,1,1,0,1,6.7
Criminal Justice,2008,16+,53,0,1,0,0,1,7.7
Street Outlaws,2013,7+,53,0,1,0,0,1,6.7
Zomboat!,2019,16+,53,0,1,0,0,1,7.0
Accel World,2012,16+,53,0,1,0,0,1,7.1
Beat Shazam,2017,16+,53,0,1,0,0,1,6.0
Eden of the East,2009,18+,53,0,1,0,0,1,7.6
Saints & Sinners,2016,16+,53,0,1,0,0,1,7.4
America's Most Wanted,1988,7+,53,0,1,0,0,1,7.3
Seed,2013,18+,53,0,1,0,0,1,5.6
"I Love You, America",2017,18+,53,0,1,0,0,1,5.7
Young Hercules,1998,7+,53,0,1,0,0,1,5.8
The Commish,1991,16+,53,0,1,0,0,1,7.1
Vanderpump Rules,2013,16+,53,0,1,0,0,1,5.4
Zeke and Luther,2009,7+,53,0,1,0,0,1,6.4
Oreimo,2010,16+,53,0,1,0,0,1,6.4
Treehouse Masters,2013,7+,53,0,1,0,0,1,7.3
The Real Housewives of Atlanta,2008,16+,53,0,1,0,0,1,4.4
Bedlam,2011,16+,53,0,1,0,0,1,6.6
Slayers,1995,7+,53,0,1,0,0,1,7.5
The Gong Show,1976,7+,53,0,1,0,0,1,6.9
James May's Man Lab,2010,16+,53,0,1,1,0,1,7.8
Mr. D,2012,16+,53,0,1,0,0,1,6.6
Kick Buttowski: Suburban Daredevil,2010,7+,53,0,1,0,1,1,6.6
The Real Housewives of Potomac,2016,16+,53,0,1,0,0,1,4.8
"Good Morning, Miss Bliss",1988,all,53,0,1,0,0,1,6.8
Astra Lost in Space,2019,16+,53,0,1,0,0,1,8.1
Nurses,2020,7+,52,0,1,0,0,1,5.7
Dragon Quest: The Adventure of Dai,2020,16+,52,0,1,0,0,1,8.2
Feed the Beast,2016,16+,52,0,1,0,0,1,6.7
A Wilderness of Error,2020,18+,52,0,1,0,0,1,6.5
Devil May Care,2021,18+,52,0,1,0,0,1,6.0
Handy Manny,2006,all,52,0,1,0,1,1,5.6
Deca-Dence,2020,16+,52,0,1,0,0,1,7.0
Love Island Australia,2018,18+,52,0,1,0,0,1,5.5
The Circus,2016,16+,52,0,1,0,0,1,7.0
WWE NXT,2010,7+,52,0,1,0,0,1,7.8
Ruyi's Royal Love in the Palace,2018,16+,52,0,1,1,0,1,7.6
Trafficked with Mariana van Zeller,2020,16+,52,0,1,0,0,1,8.4
Hillary,2020,7+,52,0,1,0,0,1,6.5
La Patrona,2013,16+,52,0,1,0,0,1,7.2
Maison close,2010,18+,52,0,1,0,0,1,6.6
Shahs of Sunset,2012,16+,52,0,1,0,0,1,4.7
Tanked,2011,7+,52,0,1,0,0,1,6.6
Little Women: LA,2014,16+,52,0,1,1,0,1,5.6
Quick Draw,2013,16+,52,0,1,0,0,1,7.7
Food Network Star,2005,7+,52,0,1,0,0,1,6.2
Three Sheets,2006,18+,52,0,1,0,0,1,8.2
F*ck That's Delicious,2016,18+,52,0,1,0,0,1,8.0
Blood-C,2011,18+,52,0,1,0,0,1,6.3
Unusual Suspects,2010,16+,52,0,1,0,0,1,7.6
Food Paradise,2007,all,51,0,1,0,0,1,8.1
Black Jesus,2014,18+,51,0,1,0,0,1,6.9
The Dick Cavett Show,1968,16+,51,0,1,0,0,1,8.4
ItaKiss,2008,16+,51,0,1,0,0,1,7.4
Monsterland,2020,16+,51,0,1,0,0,1,5.5
The Aliens,2016,7+,51,0,1,0,0,1,6.1
Webster,1983,all,51,0,1,0,0,1,5.7
Getting On,2009,16+,51,0,1,0,0,1,8.1
Kono Oto Tomare!: Sounds of Life,2019,7+,51,0,1,0,0,1,8.0
Dante's Cove,2005,18+,51,0,1,0,0,1,5.9
Freakish,2016,16+,51,0,1,0,0,1,6.3
Chuggington,2008,all,51,0,1,0,0,1,5.9
The Hills,2006,7+,51,0,1,1,0,1,3.6
The Awesomes,2013,16+,51,0,1,0,0,1,7.3
Plunderer,2020,16+,51,0,1,0,0,1,6.4
Yu-Gi-Oh! 5D's,2008,13+,51,0,1,1,0,1,6.8
Too Cute,2011,7+,51,0,1,0,0,1,8.5
Hollyoaks,1995,16+,51,0,1,0,0,1,4.7
Absolute Duo,2015,18+,51,0,1,0,0,1,6.4
Total Divas,2013,16+,51,0,1,0,0,1,6.5
What Would You Do?,2008,7+,51,0,1,0,0,1,7.2
Born This Way,2015,7+,51,0,1,0,0,1,8.5
The Menendez Murders: Erik Tells All,2017,16+,51,0,1,0,0,1,7.5
Late Night with Seth Meyers,2014,16+,51,0,1,0,0,1,6.1
Is This a Zombie?,2011,18+,51,0,1,0,0,1,7.1
Flavor of Love,2006,16+,51,0,1,0,0,1,4.5
Momma Named Me Sheriff,2019,18+,51,0,1,0,0,1,6.1
Hunderby,2012,16+,51,0,1,0,0,1,7.5
World of Dance,2017,7+,51,0,1,0,0,1,7.2
Gap Year,2017,16+,51,0,1,0,0,1,7.0
The Driver,2014,16+,51,0,1,0,0,1,7.0
In My Skin,2020,16+,51,0,1,0,0,1,7.6
Rin-ne,2015,16+,51,0,1,0,0,1,6.6
Cults and Extreme Belief,2018,16+,51,0,1,0,0,1,7.6
Napoleon Dynamite,2012,7+,51,0,1,0,0,1,6.4
Man Up!,2011,7+,51,0,1,0,0,1,6.6
Butterfly,2018,16+,51,0,1,0,0,1,6.4
Worth It,2016,16+,51,0,1,1,0,1,8.6
Blood Lad,2013,16+,51,0,1,0,0,1,7.1
The F Word,2005,18+,50,0,1,0,0,1,6.9
Siblings,2014,16+,50,0,1,0,0,1,7.1
Law & Order True Crime,2017,16+,50,0,1,0,0,1,7.4
"The $100,000 Pyramid",2016,16+,50,0,1,0,0,1,6.2
Stars Align,2019,16+,50,0,1,0,0,1,7.2
Blast of Tempest,2012,16+,50,0,1,0,0,1,7.6
Ask This Old House,2002,all,50,0,1,0,0,1,7.8
East Los High,2013,16+,50,0,1,0,0,1,7.1
Sister Wives,2010,16+,50,0,1,0,0,1,4.4
Place to Place,2012,7+,50,0,1,0,0,1,6.7
The New Detectives,1996,7+,50,0,1,0,0,1,7.8
Who The (Bleep) Did I Marry?,2010,7+,50,0,1,0,0,1,6.7
Crossing Swords,2020,18+,50,0,1,0,0,1,6.6
Baka and Test: Summon the Beasts,2010,7+,50,0,1,0,0,1,7.3
Marido en Alquiler,2013,16+,50,0,1,0,0,1,8.3
Boy Band,2017,16+,50,0,1,0,0,1,5.6
Threesome,2011,18+,50,0,1,0,0,1,7.6
Maken-Ki! Battling Venus,2011,18+,50,0,1,0,0,1,6.1
Sherman's Showcase,2019,18+,50,0,1,0,0,1,6.4
Yashahime: Princess Half-Demon,2020,16+,50,0,1,0,0,1,7.2
Outbreak Company,2013,16+,50,0,1,0,0,1,6.8
Marriage Boot Camp: Reality Stars,2014,16+,50,0,1,0,0,1,4.7
Dagashi Kashi,2016,16+,50,0,1,0,0,1,6.2
Fashion House,2006,18+,50,0,1,0,0,1,6.4
Southern Gothic,2020,16+,50,0,1,0,0,1,7.0
I Am Frankie,2017,all,50,0,1,0,0,1,6.2
Our Cartoon President,2018,16+,50,0,1,0,0,1,5.1
Marrying Millions,2019,16+,49,0,1,0,0,1,5.0
Our Last Crusade or the Rise of a New World,2020,16+,49,0,1,0,0,1,6.4
The Furchester Hotel,2014,all,49,0,1,0,0,1,7.2
Little Mosque on the Prairie,2007,7+,49,0,1,0,0,1,5.7
The Wallflower,2006,16+,49,0,1,0,0,1,7.4
The Real Housewives of Orange County,2006,16+,49,0,1,0,0,1,4.1
Married to Medicine,2013,16+,49,0,1,0,0,1,5.2
The Real Housewives of New Jersey,2009,16+,49,0,1,0,0,1,4.0
Cold Squad,1998,16+,49,0,1,0,0,1,7.0
The Murder of Laci Peterson,2017,16+,49,0,1,1,0,1,7.4
